example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|8-ФЗ|ФЗ|5||12.01.1996|3|4|gemini;grok;qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий||ГК РФ|1113|||2|4|grok;qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|143-ФЗ|ФЗ|66||15.11.1997|2|4|gemini;gpt
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|3-ФЗ|ФЗ|12||07.02.2011|2|4|gemini;grok
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|8-ФЗ|ФЗ|9||12.01.1996|1|4|qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|828|ПП РФ|19||08.07.1997|1|4|qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий||ГК РФ|1152|||1|4|qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий||КоАП РФ|19.17|||1|4|qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|307|Административный регламент Министерства внутренних дел Российской Федерации по предоставлению государственной услуги по оформлению и выдаче паспортов гражданина Российской Федерации|83.48||28.12.2018|1|4|qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|307|Административный регламент Министерства внутренних дел Российской Федерации по предоставлению государственной услуги по оформлению и выдаче паспортов гражданина Российской Федерации|83.50||28.12.2018|1|4|qwen
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий|114-ФЗ|ФЗ|14||15.08.1996|1|4|gpt
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий|828|Положение о паспорте гражданина Российской Федерации, утвержденное Постановлением Правительства РФ||18|08.07.1997|1|4|gpt
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий|828|Положение о паспорте гражданина Российской Федерации, утвержденное Постановлением Правительства РФ||22|08.07.1997|1|4|gpt
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|143-ФЗ|ФЗ|64||15.11.1997|1|4|grok
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|специальный|828|ПП РФ|17||08.07.1997|1|4|grok
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий||ГК РФ|1123|||1|4|grok
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий||ГК РФ|1153|||1|4|grok
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий|59-ФЗ|ФЗ|4||02.05.2006|1|4|grok
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий|8-ФЗ|ФЗ|6||12.01.1996|1|4|gemini
1055|1a960fd1-9f5e-4cf8-99f4-901e7c521bf2|общий|828|ПП РФ||20|08.07.1997|1|4|gemini
