example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный|86-ФЗ|ФЗ|4||10.07.2002|2|3|claude;grok
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|общий||ГК РФ|10|||2|3|gemini;grok
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|общий||ГК РФ|49|||1|3|grok
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|общий||ГК РФ|179|||1|3|grok
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный|218-ФЗ|ФЗ|14||13.07.2015|1|3|grok
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|общий||ГК РФ|209|||1|3|claude
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный||ГК РФ|549|||1|3|claude
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный||ГК РФ|551|||1|3|claude
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный|218-ФЗ|ФЗ|1||13.07.2015|1|3|claude
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный|395-1|ФЗ|1||02.12.1990|1|3|claude
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный|86-ФЗ|ФЗ|76.93||10.07.2002|1|3|gemini
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|общий||ГК РФ|302|||1|3|gemini
2186|93c0621c-a8bc-4b3d-b91f-2e4d86d11a31|специальный|115-ФЗ|ФЗ|7||07.08.2001|1|3|gemini
