example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
163|79ff5c3a-cc71-4f45-b285-b8a747902033|специальный|2300-1|Закон РФ|18||07.02.1992|3|3|gemini;gpt;qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГК РФ|450|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГК РФ|475|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|специальный|2300-1|Закон РФ|19||07.02.1992|1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|специальный|2300-1|Закон РФ|20||07.02.1992|1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|специальный|2300-1|Закон РФ|22||07.02.1992|1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|специальный|2300-1|Закон РФ|29||07.02.1992|1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГК РФ|10|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГК РФ|179|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГК РФ|361|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГПК РФ|17|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГПК РФ|23|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГПК РФ|55|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий||ГПК РФ|79|||1|3|qwen
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий|2300-1|Закон РФ|25||07.02.1992|1|3|gpt
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий|2300-1|Закон РФ|26.1||07.02.1992|1|3|gpt
163|79ff5c3a-cc71-4f45-b285-b8a747902033|общий|2300-1|Закон РФ|10||07.02.1992|1|3|gemini
163|79ff5c3a-cc71-4f45-b285-b8a747902033|специальный|2300-1|Закон РФ|12||07.02.1992|1|3|gemini
