example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|99|||5|5|claude;gemini;gpt;grok;qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|152|||5|5|claude;gemini;gpt;grok;qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|352|||3|5|gpt;grok;qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|100|||1|5|qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|103|||1|5|qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|391|||1|5|qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|392|||1|5|qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|специальный|101|ПП РФ|||14.02.2003|1|5|qwen
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|22|||1|5|gpt
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|91|||1|5|grok
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|92|||1|5|claude
1440|856b78d8-fbed-47fa-8e19-00919b23752d|специальный||ТК РФ|350|||1|5|gemini
1440|856b78d8-fbed-47fa-8e19-00919b23752d|общий||ТК РФ|110|||1|5|gemini
