example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||СК РФ|34|||4|4|gemini;gpt;grok;qwen
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||СК РФ|39|||3|4|gemini;grok;qwen
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||СК РФ|38|||2|4|grok;qwen
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||СК РФ|36|||2|4|gpt;grok
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||||||1|4|qwen
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||СК РФ|45|||1|4|qwen
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||ГК РФ|128|||1|4|gpt
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||ГПК РФ|23|||1|4|grok
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|общий||ГПК РФ|24|||1|4|grok
830|c9317410-db63-4a9d-a4f2-13a34333cc5b|специальный||ГК РФ|958|||1|4|gemini
