example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|специальный||ГК РФ|1079|||4|4|gemini;gpt;grok;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|специальный||КоАП РФ|12.24|||3|4|gemini;grok;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||ГК РФ|1064|||3|4|gpt;grok;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|специальный||КоАП РФ|12.13|||2|4|grok;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||КоАП РФ|30.1|||2|4|grok;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||КоАП РФ|30.3|||2|4|grok;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||ГК РФ|1083|||2|4|gemini;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|специальный|1090|ПДД РФ|13.9||23.10.1993|2|4|grok;qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||КоАП РФ|26.2|||1|4|qwen
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||КоАП РФ|12.27|||1|4|gpt
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|специальный||ГК РФ|1072|||1|4|grok
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||КоАП РФ|2.7|||1|4|grok
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий||КоАП РФ|4.2|||1|4|grok
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|специальный|40-ФЗ|ФЗ|11||25.04.2002|1|4|grok
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий|1090|ПП РФ|13.9||23.10.1993|1|4|gemini
1037|fcf7bd6f-c27c-4034-909f-3d74ec25143f|общий|1090|ПП РФ|10.1||23.10.1993|1|4|gemini
