example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КоАП РФ|26.2|||2|3|gpt;qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КоАП РФ|30.3|||2|3|gemini;qwen
170|f96faeff-ab1e-4a07-a9ae-7fca548938d8|общий||КоАП РФ|1.5|||2|3|gemini;gpt
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||Конституция РФ|49|||1|3|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КоАП РФ|1.6|||1|3|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КоАП РФ|28.6|||1|3|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КоАП РФ|30.1|||1|3|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КоАП РФ|30.6|||1|3|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий|59-ФЗ|ФЗ|10||02.05.2006|1|3|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|специальный||КоАП РФ|8.25|||1|3|qwen
170|f96faeff-ab1e-4a07-a9ae-7fca548938d8|специальный||КоАП РФ|2.6.1|||1|3|gemini
170|f96faeff-ab1e-4a07-a9ae-7fca548938d8|общий||КоАП РФ|30.2|||1|3|gemini
