example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
124|798442af-c31c-4742-8aac-e752dd4ffebd|общий||ГПК РФ|135|||3|3|gemini;gpt;qwen
124|798442af-c31c-4742-8aac-e752dd4ffebd|общий||ГПК РФ|131|||2|3|gpt;qwen
124|798442af-c31c-4742-8aac-e752dd4ffebd|специальный|2300-1|Закон РФ|17||07.02.1992|2|3|gpt;qwen
124|798442af-c31c-4742-8aac-e752dd4ffebd|общий||ГК РФ|779|||1|3|qwen
124|798442af-c31c-4742-8aac-e752dd4ffebd|специальный||ГК РФ|426|||1|3|qwen
124|798442af-c31c-4742-8aac-e752dd4ffebd|общий||ГПК РФ|132|||1|3|gpt
124|798442af-c31c-4742-8aac-e752dd4ffebd|общий||ГПК РФ|331|||1|3|gpt
124|798442af-c31c-4742-8aac-e752dd4ffebd|общий||ГПК РФ|332|||1|3|gpt
124|798442af-c31c-4742-8aac-e752dd4ffebd|специальный|126-ФЗ|ФЗ|55||07.07.2003|1|3|gemini
124|798442af-c31c-4742-8aac-e752dd4ffebd|общий|2300-1|Закон РФ|10||07.02.1992|1|3|gemini
124|798442af-c31c-4742-8aac-e752dd4ffebd|специальный|2607|ПП РФ||26|31.12.2021|1|3|gemini
