example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный||ЖК РФ|69|||3|4|gemini;gpt;grok
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный||ЖК РФ|60|||2|4|gpt;grok
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный||ЖК РФ|67|||2|4|gpt;grok
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный||ЖК РФ|71|||2|4|gemini;grok
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|общий||ГК РФ|1102|||1|4|qwen
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|общий||ГК РФ|1105|||1|4|qwen
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|общий||ГК РФ|1107|||1|4|qwen
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|общий||ГК РФ|1109|||1|4|qwen
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный||ТК РФ|238|||1|4|qwen
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный||ТК РФ|239|||1|4|qwen
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|общий||ГПК РФ|28|||1|4|qwen
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|общий||ЖК РФ|82|||1|4|grok
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный|189-ФЗ|ФЗ|19||29.12.2004|1|4|grok
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|специальный||ЖК РФ|83|||1|4|gemini
985|adda13a7-ad98-480a-93d3-84ac0d8b0b7e|общий|189-ФЗ|ФЗ|5||29.12.2004|1|4|gemini
