example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|30.3|||3|5|claude;grok;qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|30.1|||2|5|grok;qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|30.2|||2|5|grok;qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|30.5|||2|5|grok;qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|30.7|||2|5|grok;qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|специальный||КоАП РФ|8.14|||2|5|gpt;qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|12.19|||2|5|claude;gpt
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|30.4|||1|5|qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|специальный||КоАП РФ|2.6.1|||1|5|qwen
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|1.1|||1|5|gpt
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|2.1|||1|5|gpt
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|специальный|КоАП СПб|Кодекс города Санкт‑Петербурга об административных правонарушениях|372||ДД.ММ.ГГГГ|1|5|gpt
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||КоАП РФ|32.2|||1|5|claude
1221|79c31b90-ecbe-4d3e-a16d-14f6b4bd5605|общий||ТК РФ|80|||1|5|gemini
