example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный||ГК РФ|185.1|||4|5|claude;gemini;gpt;qwen
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|общий||ГК РФ|182|||3|5|gemini;gpt;qwen
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|общий||ГК РФ|185|||3|5|claude;gpt;qwen
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный||ГК РФ|551|||2|5|grok;qwen
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный|218-ФЗ|ФЗ|15||13.07.2015|1|5|qwen
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|общий||ГК РФ|246|||1|5|grok
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный||ГК РФ|250|||1|5|grok
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный|218-ФЗ|ФЗ|42||13.07.2015|1|5|grok
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|общий||ГК РФ|186|||1|5|claude
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|общий||ГК РФ|187|||1|5|claude
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|103.8||11.02.1993|1|5|gemini
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|103.9||11.02.1993|1|5|gemini
1452|633b8d06-c3e7-4cc6-b755-634fe15b44be|специальный|218-ФЗ|ФЗ|18||13.07.2015|1|5|gemini
