example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||ЖК РФ|31|||3|4|gemini;gpt;grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||КоАП РФ|19.15.1|||2|4|gpt;grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный|5242-1|Закон РФ|6||25.06.1993|2|4|gemini;grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||ГК РФ|1064|||1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный||ГК РФ|1079|||1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный||ГК РФ|1085|||1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||ГК РФ|151|||1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный||КоАП РФ|12.24|||1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный||УК РФ|264|||1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный|40-ФЗ|ФЗ|7||25.04.2002|1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный|40-ФЗ|ФЗ|12||25.04.2002|1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||ГПК РФ|37|||1|4|qwen
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий|5242-1|ФЗ|2||25.06.1993|1|4|gpt
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий|5242-1|ФЗ|3||25.06.1993|1|4|gpt
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий|5242-1|ФЗ|6||25.06.1993|1|4|gpt
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||ЖК РФ|159|||1|4|gpt
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||Конституция РФ|27|||1|4|grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||ГК РФ|209|||1|4|grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный|5242-1|Закон РФ|2||25.06.1993|1|4|grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный|713|ПП РФ||16|15.07.1995|1|4|grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный|713|ПП РФ||31|15.07.1995|1|4|grok
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий||ЖК РФ|30|||1|4|gemini
723|b40a2671-aa82-410e-b4ec-86beb1569802|общий|713|ПП РФ||31|17.07.1995|1|4|gemini
723|b40a2671-aa82-410e-b4ec-86beb1569802|специальный||УК РФ|322.2|||1|4|gemini
