example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|1164|||3|5|gpt;grok;qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|14|Закон города Москвы|5||17.05.2017|2|5|claude;qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ЖК РФ|32|||2|5|claude;grok
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|244|||1|5|qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|245|||1|5|qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|14|Закон города Москвы|1||17.05.2017|1|5|qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|141-ФЗ|ФЗ|1||01.07.2017|1|5|qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|497-ПП|ПП РФ|||01.08.2017|1|5|qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|1153|||1|5|qwen
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|4802-1|ФЗ|7.3||15.04.1993|1|5|gpt
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|1113|||1|5|gpt
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|1165|||1|5|gpt
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|1152|||1|5|grok
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|14|Закон города Москвы|6||17.05.2017|1|5|grok
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|14|Закон города Москвы|7||17.05.2017|1|5|grok
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|14|Закон города Москвы|4||17.05.2017|1|5|claude
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||Конституция РФ|35|||1|5|claude
1304|527f2c54-590f-49dd-a479-d59add452c13|специальный|4802-1|Закон РФ|7.3||15.04.1993|1|5|gemini
1304|527f2c54-590f-49dd-a479-d59add452c13|общий||ГК РФ|185.1|||1|5|gemini
