example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный|127-ФЗ|ФЗ|223.2||26.10.2002|4|4|claude;gemini;gpt;grok
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный|229-ФЗ|ФЗ|46||02.10.2007|3|4|claude;gemini;gpt
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный|229-ФЗ|ФЗ|47||02.10.2007|2|4|gpt;grok
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|общий||ГПК РФ|428|||2|4|claude;gpt
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный|229-ФЗ|ФЗ|43||02.10.2007|2|4|claude;grok
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|общий||ГПК РФ|439|||2|4|claude;grok
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный|229-ФЗ|ФЗ|121||02.10.2007|1|4|gpt
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|общий||ГПК РФ|129|||1|4|gpt
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный|129-ФЗ|ФЗ|22.3||08.08.2001|1|4|grok
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный|229-ФЗ|ФЗ|39||02.10.2007|1|4|claude
1824|9dd4142f-33e0-4a6b-8507-b9a2637f44b9|специальный||ГПК РФ|128|||1|4|gemini
