example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|общий||ГК РФ|2|||4|5|gemini;gpt;grok;qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|общий||НК РФ|11|||4|5|gemini;gpt;grok;qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|общий||ГК РФ|23|||2|5|grok;qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|23|||2|5|grok;qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|217|||2|5|grok;qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|224|||2|5|claude;qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|226|||2|5|claude;gpt
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|54.1|||2|5|gemini;gpt
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|346.11|||1|5|qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|100|||1|5|qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|101|||1|5|qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|137|||1|5|qwen
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|общий||НК РФ|208|||1|5|gpt
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|227|||1|5|gpt
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|общий||НК РФ|207|||1|5|claude
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|общий||НК РФ|210|||1|5|claude
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|общий||НК РФ|225|||1|5|claude
1274|744cf2cb-6df5-4200-be89-b75f39bfb46f|специальный||НК РФ|346.15|||1|5|gemini
