example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|общий||ГК РФ|572|||4|4|gemini;gpt;grok;qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|общий||ГК РФ|574|||3|4|gpt;grok;qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|общий||ГК РФ|131|||3|4|gemini;grok;qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|специальный||СК РФ|14|||3|4|gemini;grok;qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|специальный||НК РФ|217|||3|4|gemini;grok;qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|специальный|218-ФЗ|ФЗ|14||13.07.2015|2|4|grok;qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|специальный|218-ФЗ|ФЗ|18||13.07.2015|2|4|grok;qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|общий||ГК РФ|246|||1|4|qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|специальный|218-ФЗ|ФЗ|16||13.07.2015|1|4|qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|общий||ГК РФ|573|||1|4|qwen
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|специальный|218-ФЗ|ФЗ|||13.07.2015|1|4|gpt
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|общий||ГК РФ|244|||1|4|grok
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|общий||ГК РФ|575|||1|4|grok
1039|60b800d2-8542-4f2d-a81a-471bfcde24fc|специальный|218-ФЗ|ФЗ|42||13.07.2015|1|4|gemini
