example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|общий||ГК РФ|1064|||3|5|gemini;grok;qwen
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|специальный|38-ФЗ|ФЗ|5||13.03.2006|3|5|claude;gpt;grok
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|общий||КоАП РФ|14.3|||2|5|gpt;grok
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|специальный|38-ФЗ|ФЗ|38||13.03.2006|2|5|gemini;grok
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|специальный|38-ФЗ|ФЗ|18.1||13.03.2006|2|5|claude;grok
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|общий||ГК РФ|401|||1|5|qwen
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|специальный|38-ФЗ|ФЗ|2||13.03.2006|1|5|qwen
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|специальный|38-ФЗ|ФЗ|10||13.03.2006|1|5|qwen
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|общий|38-ФЗ|ФЗ|3||13.03.2006|1|5|gpt
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|общий|38-ФZ|ФЗ|38||13.03.2006|1|5|claude
1483|0c3f7954-38d0-4297-ae56-86a4a3c016bf|специальный|38-ФЗ|ФЗ|13||13.03.2006|1|5|gemini
