example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий|40-ФЗ|ФЗ|4||25.04.2002|2|4|gemini;qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий|40-ФЗ|ФЗ|10||25.04.2002|2|4|gemini;qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий|40-ФЗ|ФЗ|15||25.04.2002|2|4|gemini;qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий|40-ФЗ|ФЗ|1||25.04.2002|1|4|qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный|837-П|Положение Банка России||4.1|01.04.2024|1|4|qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный|837-П|Положение Банка России||4.2|01.04.2024|1|4|qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный|837-П|Положение Банка России||1.5|01.04.2024|1|4|qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий||КоАП РФ|12.37|||1|4|qwen
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий||ГК РФ|1102|||1|4|gpt
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий||ГК РФ|1109|||1|4|gpt
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий||ГК РФ|860|||1|4|gpt
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|общий||ЖК РФ|153|||1|4|grok
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный||ЖК РФ|159|||1|4|grok
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный||ЖК РФ|160|||1|4|grok
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный|97|ПП РФ|||11.02.2016|1|4|grok
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный|329|ПП РФ|||18.03.2025|1|4|grok
645|8e187592-ae79-49c7-aaab-51c3db9f0faf|специальный|6007-У|Указание Банка России||2|08.12.2021|1|4|gemini
