example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|188|||2|3|gemini;qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|специальный||ГК РФ|971|||2|3|gemini;qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|специальный||ГК РФ|974|||2|3|gemini;qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|185|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|185.1|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|189|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|специальный||ГК РФ|972|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|309|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|310|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|393|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|специальный||ГК РФ|975|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|специальный||ГК РФ|976|||1|3|qwen
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|196|||1|3|gpt
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|специальный||ГПК РФ|129|||1|3|gpt
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|973|||1|3|gemini
246|2ee02992-5616-4d4f-ac46-e4d0a6089ad6|общий||ГК РФ|182|||1|3|gemini
