example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1738|53edee08-eb45-4712-ae57-8f28dda111bc|специальный||ТК РФ|113|||5|5|claude;gemini;gpt;grok;qwen
1738|53edee08-eb45-4712-ae57-8f28dda111bc|специальный|181-ФЗ|ФЗ|23||24.11.1995|4|5|claude;gemini;gpt;qwen
1738|53edee08-eb45-4712-ae57-8f28dda111bc|общий||ТК РФ|153|||4|5|claude;gemini;gpt;grok
1738|53edee08-eb45-4712-ae57-8f28dda111bc|общий||ТК РФ|392|||4|5|claude;gemini;gpt;grok
1738|53edee08-eb45-4712-ae57-8f28dda111bc|общий||ТК РФ|127|||3|5|gemini;gpt;qwen
1738|53edee08-eb45-4712-ae57-8f28dda111bc|специальный||ТК РФ|99|||2|5|claude;qwen
1738|53edee08-eb45-4712-ae57-8f28dda111bc|специальный||ТК РФ|128|||1|5|qwen
1738|53edee08-eb45-4712-ae57-8f28dda111bc|специальный||ТК РФ|262|||1|5|grok
1738|53edee08-eb45-4712-ae57-8f28dda111bc|общий||ТК РФ|352|||1|5|grok
1738|53edee08-eb45-4712-ae57-8f28dda111bc|специальный||ТК РФ|115|||1|5|claude
