timestamp|site|scenario|bot_id|event_type|attempt_number|global_index|question_uid
2026-04-10 11:21:37|gpt|web_search|10|RESTART||1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:22:36|gpt|web_search|11|RESTART||1721|436d302e-9830-4eaa-bf64-2cf39531df9b
2026-04-10 11:22:42|gpt|web_search|10|QUESTION_SENT||1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:22:47|gpt|web_search|10|QUESTION|1|1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:23:24|gpt|web_search|10|JSON_VERIFY_FAILED||1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:23:34|gpt|web_search|10|QUESTION_SENT||1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:23:37|gpt|web_search|10|QUESTION|2|1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:23:48|gpt|web_search|11|QUESTION_SENT||1721|436d302e-9830-4eaa-bf64-2cf39531df9b
2026-04-10 11:23:53|gpt|web_search|11|QUESTION|1|1721|436d302e-9830-4eaa-bf64-2cf39531df9b
2026-04-10 11:23:58|gpt|web_search|12|RESTART||1821|10659d8a-2b0a-44f7-b764-0620782497a0
2026-04-10 11:24:07|gpt|web_search|10|JSON_VERIFIED||1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:24:07|gpt|web_search|10|JSON_SAVED||1671|ee70d998-8471-4df6-a9ee-caee8410fa74
2026-04-10 11:24:07|gpt|web_search|10|QUESTION_ADVANCE||1672|257b2591-fcdc-4b38-b6c6-49c8d58183c0
2026-04-10 11:24:39|gpt|web_search|11|JSON_VERIFIED||1721|436d302e-9830-4eaa-bf64-2cf39531df9b
2026-04-10 11:24:39|gpt|web_search|11|JSON_SAVED||1721|436d302e-9830-4eaa-bf64-2cf39531df9b
2026-04-10 11:24:39|gpt|web_search|11|QUESTION_ADVANCE||1722|49360700-d55d-4b40-932e-e9d5181f4a59
2026-04-10 11:25:02|gpt|web_search|12|QUESTION_SENT||1821|10659d8a-2b0a-44f7-b764-0620782497a0
2026-04-10 11:25:07|gpt|web_search|12|QUESTION|1|1821|10659d8a-2b0a-44f7-b764-0620782497a0
2026-04-10 11:25:08|gpt|web_search|13|RESTART||1771|f6b360a2-0507-4e38-ab13-ff9550e13cf8
2026-04-10 11:26:28|gpt|web_search|13|QUESTION_SENT||1771|f6b360a2-0507-4e38-ab13-ff9550e13cf8
2026-04-10 11:26:33|gpt|web_search|13|QUESTION|1|1771|f6b360a2-0507-4e38-ab13-ff9550e13cf8
